label,review_text,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,tokens
0,wife brought daughter downtown blowout american girl weekend chose monaco glow review arriv late mayb put second stringer felt unwelcom desk staff like intrus never understand hospit busi inhospit get picki recept desk cleverli design look like vintag loui vuitton trunk need mainten repeat hm initi peel look like use rub down silk screen durabl got room found maid ratti work shoe foot bed yuck still tri figur scenario ash rule spontan combust also disappoint daughter much advertis goldfish mia bellhop apolog shoe explain take away fish turn bed ok said think proper respons hotel like would bring stink c fish make tire year old happi side room nice top decor daughter love like live said bed comfort wife want brand bathroom nice appoint qualiti materi good strong shower except cheap fall apart use toilet paper come kimpton much decent roll cost view toward river great tri get one daughter love upholst wide ledg window close curtain club hous watch world go high citi short nice hotel desk staff night could nicer cost anyth would made maid shoe,329,1944,48,93,40,"['wife', 'brought', 'daughter', 'downtown', 'blowout', 'american', 'girl', 'weekend', 'chose', 'monaco', 'glow', 'review', 'arriv', 'late', 'mayb', 'put', 'second', 'stringer', 'felt', 'unwelcom', 'desk', 'staff', 'like', 'intrus', 'never', 'understand', 'hospit', 'busi', 'inhospit', 'get', 'picki', 'recept', 'desk', 'cleverli', 'design', 'look', 'like', 'vintag', 'loui', 'vuitton', 'trunk', 'need', 'mainten', 'repeat', 'hm', 'initi', 'peel', 'look', 'like', 'use', 'rub', 'down', 'silk', 'screen', 'durabl', 'got', 'room', 'found', 'maid', 'ratti', 'work', 'shoe', 'foot', 'bed', 'yuck', 'still', 'tri', 'figur', 'scenario', 'ash', 'rule', 'spontan', 'combust', 'also', 'disappoint', 'daughter', 'much', 'advertis', 'goldfish', 'mia', 'bellhop', 'apolog', 'shoe', 'explain', 'take', 'away', 'fish', 'turn', 'bed', 'ok', 'said', 'think', 'proper', 'respons', 'hotel', 'like', 'would', 'bring', 'stink', 'c', 'fish', 'make', 'tire', 'year', 'old', 'happi', 'side', 'room', 'nice', 'top', 'decor', 'daughter', 'love', 'like', 'live', 'said', 'bed', 'comfort', 'wife', 'want', 'brand', 'bathroom', 'nice', 'appoint', 'qualiti', 'materi', 'good', 'strong', 'shower', 'except', 'cheap', 'fall', 'apart', 'use', 'toilet', 'paper', 'come', 'kimpton', 'much', 'decent', 'roll', 'cost', 'view', 'toward', 'river', 'great', 'tri', 'get', 'one', 'daughter', 'love', 'upholst', 'wide', 'ledg', 'window', 'close', 'curtain', 'club', 'hous', 'watch', 'world', 'go', 'high', 'citi', 'short', 'nice', 'hotel', 'desk', 'staff', 'night', 'could', 'nicer', 'cost', 'anyth', 'would', 'made', 'maid', 'shoe']"
0,bad hotel disappoint diamond member expect slightli room two doubl bed view distraught come ditto continent breakfast execut loung noth fatten pastri bagel cereal low level hampton inn free breakfast put shame loung open busi travel often need gone sit meager breakfast room wifi pain access somehow got stuck plan even though select basic plan get start night hampton inn offer free wifi full servic hilton tower seemingli final two bathroom per one hotel room unseemli wast space especi room meager gold plate bathroom fixtur scream pictur tube tv vs flat panel overal huge disappoint conrad asham,186,1088,36,56,31,"['bad', 'hotel', 'disappoint', 'diamond', 'member', 'expect', 'slightli', 'room', 'two', 'doubl', 'bed', 'view', 'distraught', 'come', 'ditto', 'continent', 'breakfast', 'execut', 'loung', 'noth', 'fatten', 'pastri', 'bagel', 'cereal', 'low', 'level', 'hampton', 'inn', 'free', 'breakfast', 'put', 'shame', 'loung', 'open', 'busi', 'travel', 'often', 'need', 'gone', 'sit', 'meager', 'breakfast', 'room', 'wifi', 'pain', 'access', 'somehow', 'got', 'stuck', 'plan', 'even', 'though', 'select', 'basic', 'plan', 'get', 'start', 'night', 'hampton', 'inn', 'offer', 'free', 'wifi', 'full', 'servic', 'hilton', 'tower', 'seemingli', 'final', 'two', 'bathroom', 'per', 'one', 'hotel', 'room', 'unseemli', 'wast', 'space', 'especi', 'room', 'meager', 'gold', 'plate', 'bathroom', 'fixtur', 'scream', 'pictur', 'tube', 'tv', 'vs', 'flat', 'panel', 'overal', 'huge', 'disappoint', 'conrad', 'asham']"
0,hotel impress upon enter staff friendli howev felt room date worn look air condit seem work well turn thought would eventu cool first night interrupt phone call one fax happen time time realiz air work fuss control kick next morn mention concierg issu phone think mention issu air appear work see site chicago sever hour hot look forward rest cool room go show room degre call mainteni come check determin unit need motor anoth hour get rest cool room go feel offer made us hotel also surpris wifi free servic stay hilton next trip chicago,226,1164,37,25,21,"['hotel', 'impress', 'upon', 'enter', 'staff', 'friendli', 'howev', 'felt', 'room', 'date', 'worn', 'look', 'air', 'condit', 'seem', 'work', 'well', 'turn', 'thought', 'would', 'eventu', 'cool', 'first', 'night', 'interrupt', 'phone', 'call', 'one', 'fax', 'happen', 'time', 'time', 'realiz', 'air', 'work', 'fuss', 'control', 'kick', 'next', 'morn', 'mention', 'concierg', 'issu', 'phone', 'think', 'mention', 'issu', 'air', 'appear', 'work', 'see', 'site', 'chicago', 'sever', 'hour', 'hot', 'look', 'forward', 'rest', 'cool', 'room', 'go', 'show', 'room', 'degre', 'call', 'mainteni', 'come', 'check', 'determin', 'unit', 'need', 'motor', 'anoth', 'hour', 'get', 'rest', 'cool', 'room', 'go', 'feel', 'offer', 'made', 'us', 'hotel', 'also', 'surpris', 'wifi', 'free', 'servic', 'stay', 'hilton', 'next', 'trip', 'chicago']"
0,valet lexu return smash side mirror admit fault pay fix prove broken hotel wonder room new nice never stay sure inspect car leav,66,345,26,15,2,"['valet', 'lexu', 'return', 'smash', 'side', 'mirror', 'admit', 'fault', 'pay', 'fix', 'prove', 'broken', 'hotel', 'wonder', 'room', 'new', 'nice', 'never', 'stay', 'sure', 'inspect', 'car', 'leav']"
0,recent return trip chicago husband babi anoth coupl babi room hotel quit nice neg experi front desk staff includ manag arriv took hour check request two room floor hotel staff confirm number time prior arriv arriv could accommod us offer noth us make eventu persist gave us half room one three night also ask concierg make us reserv brunch restaur would accommod adult two babi stroller got restaur reserv adult make special arrang fit babi also ask hotel make us appoint person shopper bloomingdal order us save time shop fill form advanc direct shopper arriv appoint bloomingdal advis us receiv applic moment pull togeth request complain manag hotel disappoint advis would send someth room compens someth never arriv make return visit hotel housekeep staff locat room quit nice experi neg,282,1561,41,18,17,"['recent', 'return', 'trip', 'chicago', 'husband', 'babi', 'anoth', 'coupl', 'babi', 'room', 'hotel', 'quit', 'nice', 'neg', 'experi', 'front', 'desk', 'staff', 'includ', 'manag', 'arriv', 'took', 'hour', 'check', 'request', 'two', 'room', 'floor', 'hotel', 'staff', 'confirm', 'number', 'time', 'prior', 'arriv', 'arriv', 'could', 'accommod', 'us', 'offer', 'noth', 'us', 'make', 'eventu', 'persist', 'gave', 'us', 'half', 'room', 'one', 'three', 'night', 'also', 'ask', 'concierg', 'make', 'us', 'reserv', 'brunch', 'restaur', 'would', 'accommod', 'adult', 'two', 'babi', 'stroller', 'got', 'restaur', 'reserv', 'adult', 'make', 'special', 'arrang', 'fit', 'babi', 'also', 'ask', 'hotel', 'make', 'us', 'appoint', 'person', 'shopper', 'bloomingdal', 'order', 'us', 'save', 'time', 'shop', 'fill', 'form', 'advanc', 'direct', 'shopper', 'arriv', 'appoint', 'bloomingdal', 'advis', 'us', 'receiv', 'applic', 'moment', 'pull', 'togeth', 'request', 'complain', 'manag', 'hotel', 'disappoint', 'advis', 'would', 'send', 'someth', 'room', 'compens', 'someth', 'never', 'arriv', 'make', 'return', 'visit', 'hotel', 'housekeep', 'staff', 'locat', 'room', 'quit', 'nice', 'experi', 'neg']"
0,degre heat chicago summer suck air condition work mainten men attempt rectifi issu offer portabl fan low speed sound helicopt hoover room request room chang polit unsympathet night front desk attend state possibl hotel capac mayb manag could help morn next day went call receiv pm call front desk one awar problem approxim minut later manag return call state doubl room avail accept glee anyth better room cool degre middl summer parit correct bathroom door new room close thank god boyfriend past shi part relationship room believ first guest complain air condition unfortun continu place guest room offer reufund perk sleepless night sauna hotel need major overhaul,223,1194,36,24,23,"['degre', 'heat', 'chicago', 'summer', 'suck', 'air', 'condition', 'work', 'mainten', 'men', 'attempt', 'rectifi', 'issu', 'offer', 'portabl', 'fan', 'low', 'speed', 'sound', 'helicopt', 'hoover', 'room', 'request', 'room', 'chang', 'polit', 'unsympathet', 'night', 'front', 'desk', 'attend', 'state', 'possibl', 'hotel', 'capac', 'mayb', 'manag', 'could', 'help', 'morn', 'next', 'day', 'went', 'call', 'receiv', 'pm', 'call', 'front', 'desk', 'one', 'awar', 'problem', 'approxim', 'minut', 'later', 'manag', 'return', 'call', 'state', 'doubl', 'room', 'avail', 'accept', 'glee', 'anyth', 'better', 'room', 'cool', 'degre', 'middl', 'summer', 'parit', 'correct', 'bathroom', 'door', 'new', 'room', 'close', 'thank', 'god', 'boyfriend', 'past', 'shi', 'part', 'relationship', 'room', 'believ', 'first', 'guest', 'complain', 'air', 'condition', 'unfortun', 'continu', 'place', 'guest', 'room', 'offer', 'reufund', 'perk', 'sleepless', 'night', 'sauna', 'hotel', 'need', 'major', 'overhaul']"
0,get room promis kind room reserv queen avail squeez adult ladi singl blow bed pile furnitur top tabl get unsatisfactori return recommend tell peopl go chicago stay hotel next visit pari nextspr intend stop world headquart tell think chicago facil,86,469,20,17,16,"['get', 'room', 'promis', 'kind', 'room', 'reserv', 'queen', 'avail', 'squeez', 'adult', 'ladi', 'singl', 'blow', 'bed', 'pile', 'furnitur', 'top', 'tabl', 'get', 'unsatisfactori', 'return', 'recommend', 'tell', 'peopl', 'go', 'chicago', 'stay', 'hotel', 'next', 'visit', 'pari', 'nextspr', 'intend', 'stop', 'world', 'headquart', 'tell', 'think', 'chicago', 'facil']"
0,first stay hotel expect good thing base review reason kept disappoint everi turn noisi room th floor could get room cool stifl warn water mini bar vend machin noth get room might well prison coffe morn start wait day guess conveni workout facil pretti small smallest treadmil could get broken guess cooler water oh stock one day noth way set expect fail deliv towel one day next day essenti forc sign loyalti program avoid riducul charg wireless go door starbuck free fire market moron came approach stay much better less come back,212,1085,42,36,31,"['first', 'stay', 'hotel', 'expect', 'good', 'thing', 'base', 'review', 'reason', 'kept', 'disappoint', 'everi', 'turn', 'noisi', 'room', 'th', 'floor', 'could', 'get', 'room', 'cool', 'stifl', 'warn', 'water', 'mini', 'bar', 'vend', 'machin', 'noth', 'get', 'room', 'might', 'well', 'prison', 'coffe', 'morn', 'start', 'wait', 'day', 'guess', 'conveni', 'workout', 'facil', 'pretti', 'small', 'smallest', 'treadmil', 'could', 'get', 'broken', 'guess', 'cooler', 'water', 'oh', 'stock', 'one', 'day', 'noth', 'way', 'set', 'expect', 'fail', 'deliv', 'towel', 'one', 'day', 'next', 'day', 'essenti', 'forc', 'sign', 'loyalti', 'program', 'avoid', 'riducul', 'charg', 'wireless', 'go', 'door', 'starbuck', 'free', 'fire', 'market', 'moron', 'came', 'approach', 'stay', 'much', 'better', 'less', 'come', 'back']"
0,never write review felt import state hotel travel choic terribl servic lazi doormen bellmen concierg valet lack respect allow dog bark morn multipl complaint phantom charg room front dest checkout checkin pompu ice cake watch doormen stand watch father tri open door push stroller infant son doorman watch noth girlfriend young look young dress honesti make money treat like cheap poor kid dinner reserv spaiggia want order car pick us concierg exclaim know jean run shoe right mr blank assum dumb realiz star person restraunt wont allow tenni shoe young dissapoint nice look comfort bed great room servic contemporari younger crowd servic terribl,186,1091,37,36,21,"['never', 'write', 'review', 'felt', 'import', 'state', 'hotel', 'travel', 'choic', 'terribl', 'servic', 'lazi', 'doormen', 'bellmen', 'concierg', 'valet', 'lack', 'respect', 'allow', 'dog', 'bark', 'morn', 'multipl', 'complaint', 'phantom', 'charg', 'room', 'front', 'dest', 'checkout', 'checkin', 'pompu', 'ice', 'cake', 'watch', 'doormen', 'stand', 'watch', 'father', 'tri', 'open', 'door', 'push', 'stroller', 'infant', 'son', 'doorman', 'watch', 'noth', 'girlfriend', 'young', 'look', 'young', 'dress', 'honesti', 'make', 'money', 'treat', 'like', 'cheap', 'poor', 'kid', 'dinner', 'reserv', 'spaiggia', 'want', 'order', 'car', 'pick', 'us', 'concierg', 'exclaim', 'know', 'jean', 'run', 'shoe', 'right', 'mr', 'blank', 'assum', 'dumb', 'realiz', 'star', 'person', 'restraunt', 'wont', 'allow', 'tenni', 'shoe', 'young', 'dissapoint', 'nice', 'look', 'comfort', 'bed', 'great', 'room', 'servic', 'contemporari', 'younger', 'crowd', 'servic', 'terribl']"
0,parent book five night jame locat good review terribl first night defect air condit much sympathi manag staff sent engin three time repair unit insist get cooler rational summer temperatur high filter dirti parent request hotel staff move lower floor queen instead king neither rate discount effort compens inconveni discomfort hotel insist fulli book reluctantli gave room book hotel summer way view room except window build,146,812,32,15,9,"['parent', 'book', 'five', 'night', 'jame', 'locat', 'good', 'review', 'terribl', 'first', 'night', 'defect', 'air', 'condit', 'much', 'sympathi', 'manag', 'staff', 'sent', 'engin', 'three', 'time', 'repair', 'unit', 'insist', 'get', 'cooler', 'rational', 'summer', 'temperatur', 'high', 'filter', 'dirti', 'parent', 'request', 'hotel', 'staff', 'move', 'lower', 'floor', 'queen', 'instead', 'king', 'neither', 'rate', 'discount', 'effort', 'compens', 'inconveni', 'discomfort', 'hotel', 'insist', 'fulli', 'book', 'reluctantli', 'gave', 'room', 'book', 'hotel', 'summer', 'way', 'view', 'room', 'except', 'window', 'build']"
0,non smoke room smell badli stale cigarett smoke allow chang room also concierg staff unprofession tell long wind person stori uninterest guest long line form locat great hotel date would still nice place stay custom servic issu,58,357,16,10,5,"['non', 'smoke', 'room', 'smell', 'badli', 'stale', 'cigarett', 'smoke', 'allow', 'chang', 'room', 'also', 'concierg', 'staff', 'unprofession', 'tell', 'long', 'wind', 'person', 'stori', 'uninterest', 'guest', 'long', 'line', 'form', 'locat', 'great', 'hotel', 'date', 'would', 'still', 'nice', 'place', 'stay', 'custom', 'servic', 'issu']"
0,stay jame hotel th birthday locat excel shop restaur also loud room horribl small doubl doubl size colleg dorm room plu complet white wall linen absolut color except one accent pillow steril uninvit th floor lobbi elev dark done red balck minim light look like entranc hell haunt hous staff nice accomod would return hotel,110,603,20,15,20,"['stay', 'jame', 'hotel', 'th', 'birthday', 'locat', 'excel', 'shop', 'restaur', 'also', 'loud', 'room', 'horribl', 'small', 'doubl', 'doubl', 'size', 'colleg', 'dorm', 'room', 'plu', 'complet', 'white', 'wall', 'linen', 'absolut', 'color', 'except', 'one', 'accent', 'pillow', 'steril', 'uninvit', 'th', 'floor', 'lobbi', 'elev', 'dark', 'done', 'red', 'balck', 'minim', 'light', 'look', 'like', 'entranc', 'hell', 'haunt', 'hous', 'staff', 'nice', 'accomod', 'would', 'return', 'hotel']"
0,locat ideal high ceil room appear much larger view great fresh flower bathroom white bed feel like princess,40,222,13,6,6,"['locat', 'ideal', 'high', 'ceil', 'room', 'appear', 'much', 'larger', 'view', 'great', 'fresh', 'flower', 'bathroom', 'white', 'bed', 'feel', 'like', 'princess']"
0,sister best friend went stay summer said spaciou suit yeah right room could bare walk said there doubl bed yeah well one pull couch bathroom tini tini tini took forev day check peopl blame us throw book window somehow someon knew exactli fell room yeah wouldnt stay,83,480,20,31,2,"['sister', 'best', 'friend', 'went', 'stay', 'summer', 'said', 'spaciou', 'suit', 'yeah', 'right', 'room', 'could', 'bare', 'walk', 'said', 'there', 'doubl', 'bed', 'yeah', 'well', 'one', 'pull', 'couch', 'bathroom', 'tini', 'tini', 'tini', 'took', 'forev', 'day', 'check', 'peopl', 'blame', 'us', 'throw', 'book', 'window', 'somehow', 'someon', 'knew', 'exactli', 'fell', 'room', 'yeah', 'wouldnt', 'stay']"
